"person_id","group_start","group_end","num_rows","Random"
"2","24-NOV-1940","21-JAN-1941","9","5630"
"2","28-DEC-1940","19-FEB-1941","8","5630"
"2","30-JAN-1941","24-MAR-1941","13","5630"
"2","02-MAR-1941","27-APR-1941","14","5630"
"2","02-APR-1941","24-MAY-1941","8","5630"
"2","05-MAY-1941","19-JUN-1941","14","5630"
"2","05-JUN-1941","23-JUL-1941","11","5630"
"2","08-JUL-1941","24-AUG-1941","11","5630"
"2","08-AUG-1941","26-SEP-1941","13","5630"
"2","08-SEP-1941","06-NOV-1941","21","5630"
"2","10-OCT-1941","02-DEC-1941","10","5630"
"2","20-NOV-1941","13-JAN-1942","10","5630"
"2","23-DEC-1941","11-FEB-1942","13","5630"
"2","24-JAN-1942","14-MAR-1942","15","5630"
"2","27-FEB-1942","17-APR-1942","14","5630"
"2","30-MAR-1942","24-MAY-1942","13","5630"
"2","30-APR-1942","22-JUN-1942","9","5630"
"2","01-JUN-1942","19-JUL-1942","11","5630"
"2","02-JUL-1942","17-AUG-1942","18","5630"
"2","05-AUG-1942","21-SEP-1942","14","5630"
"2","05-SEP-1942","03-NOV-1942","14","5630"
"2","08-OCT-1942","02-DEC-1942","15","5630"
"2","10-NOV-1942","31-DEC-1942","15","5630"
"2","25-DEC-1942","16-FEB-1943","20","5630"
"2","25-JAN-1943","18-MAR-1943","17","5630"
"2","25-FEB-1943","25-APR-1943","14","5630"
"2","28-MAR-1943","25-MAY-1943","22","5630"
"2","28-APR-1943","21-JUN-1943","20","5630"
"2","29-MAY-1943","09-JUL-1943","8","5630"
"2","29-JUN-1943","25-AUG-1943","11","5630"
"2","05-AUG-1943","29-SEP-1943","17","5630"
"2","07-SEP-1943","06-NOV-1943","16","5630"
"2","14-OCT-1943","01-DEC-1943","16","5630"
"2","16-NOV-1943","06-JAN-1944","13","5630"
"2","17-DEC-1943","31-JAN-1944","10","5630"
"2","17-JAN-1944","17-MAR-1944","12","5630"
"2","22-FEB-1944","31-MAR-1944","12","5630"
"2","27-MAR-1944","22-MAY-1944","20","5630"
"2","30-APR-1944","14-JUN-1944","18","5630"
"2","02-JUN-1944","16-JUL-1944","11","5630"
"2","09-JUL-1944","30-AUG-1944","13","5630"
"2","14-AUG-1944","09-OCT-1944","13","5630"
"2","16-SEP-1944","10-NOV-1944","12","5630"
"2","18-OCT-1944","08-DEC-1944","15","5630"
"2","18-NOV-1944","03-JAN-1945","9","5630"
"2","19-DEC-1944","13-FEB-1945","14","5630"
"2","19-JAN-1945","18-MAR-1945","10","5630"
"2","20-FEB-1945","09-APR-1945","13","5630"
"2","23-MAR-1945","29-APR-1945","14","5630"
"2","23-APR-1945","22-JUN-1945","17","5630"
"2","24-MAY-1945","18-JUL-1945","13","5630"
"2","24-JUN-1945","16-AUG-1945","16","5630"
"2","28-JUL-1945","21-SEP-1945","16","5630"
"2","30-AUG-1945","23-OCT-1945","14","5630"
"2","06-OCT-1945","17-NOV-1945","8","5630"
"2","06-NOV-1945","28-DEC-1945","12","5630"
"2","08-DEC-1945","19-JAN-1946","17","5630"
"2","09-JAN-1946","06-MAR-1946","9","5630"
"2","10-FEB-1946","31-MAR-1946","15","5630"
"2","18-MAR-1946","07-MAY-1946","15","5630"
"2","19-APR-1946","06-JUN-1946","13","5630"
"2","25-MAY-1946","10-JUL-1946","17","5630"
"2","26-JUN-1946","08-AUG-1946","9","5630"
"2","27-JUL-1946","16-SEP-1946","15","5630"
"2","30-AUG-1946","25-OCT-1946","10","5630"
"2","01-OCT-1946","28-NOV-1946","8","5630"
"2","01-NOV-1946","22-DEC-1946","15","5630"
"2","03-DEC-1946","15-JAN-1947","17","5630"
"2","03-JAN-1947","28-FEB-1947","13","5630"
"2","04-FEB-1947","26-MAR-1947","9","5630"
"2","08-MAR-1947","01-MAY-1947","14","5630"
"2","21-APR-1947","15-JUN-1947","12","5630"
"2","23-MAY-1947","16-JUL-1947","15","5630"
"2","23-JUN-1947","14-AUG-1947","10","5630"
"2","25-JUL-1947","12-SEP-1947","16","5630"
"2","25-AUG-1947","16-OCT-1947","10","5630"
"2","26-SEP-1947","16-NOV-1947","16","5630"
"2","28-OCT-1947","24-DEC-1947","12","5630"
"2","29-NOV-1947","25-JAN-1948","15","5630"
"2","04-JAN-1948","12-FEB-1948","11","5630"
"2","05-FEB-1948","04-APR-1948","13","5630"
"2","11-MAR-1948","24-APR-1948","9","5630"
"2","12-APR-1948","02-JUN-1948","12","5630"
"2","14-MAY-1948","30-JUN-1948","7","5630"
"2","17-JUN-1948","04-AUG-1948","12","5630"
"2","18-JUL-1948","23-AUG-1948","11","5630"
"2","20-AUG-1948","12-OCT-1948","12","5630"
"2","22-SEP-1948","11-NOV-1948","20","5630"
"2","23-OCT-1948","07-DEC-1948","11","5630"
"2","27-NOV-1948","23-JAN-1949","12","5630"
"2","31-DEC-1948","21-FEB-1949","12","5630"
"2","01-FEB-1949","30-MAR-1949","16","5630"
"2","05-MAR-1949","22-APR-1949","16","5630"
"2","10-APR-1949","27-MAY-1949","12","5630"
"2","15-MAY-1949","25-JUN-1949","19","5630"
"2","20-JUN-1949","04-AUG-1949","12","5630"
"2","23-JUL-1949","12-SEP-1949","21","5630"
"2","23-AUG-1949","11-OCT-1949","13","5630"
"2","27-SEP-1949","19-NOV-1949","14","5630"
"2","29-OCT-1949","20-DEC-1949","14","5630"
"2","30-NOV-1949","29-JAN-1950","12","5630"
"2","01-JAN-1950","21-FEB-1950","14","5630"
"2","03-FEB-1950","20-MAR-1950","7","5630"
"2","07-MAR-1950","30-APR-1950","16","5630"
"2","09-APR-1950","26-MAY-1950","12","5630"
"2","10-MAY-1950","28-JUN-1950","15","5630"
"2","11-JUN-1950","31-JUL-1950","13","5630"
"2","15-JUL-1950","07-SEP-1950","15","5630"
"2","15-AUG-1950","05-OCT-1950","14","5630"
"2","20-SEP-1950","11-NOV-1950","17","5630"
"2","25-OCT-1950","17-DEC-1950","11","5630"
"2","27-NOV-1950","16-JAN-1951","19","5630"
"2","30-DEC-1950","25-FEB-1951","13","5630"
"2","30-JAN-1951","24-MAR-1951","10","5630"
"2","02-MAR-1951","26-APR-1951","15","5630"
"2","05-APR-1951","29-MAY-1951","17","5630"
"2","07-MAY-1951","25-JUN-1951","10","5630"
"2","12-JUN-1951","04-AUG-1951","13","5630"
"2","15-JUL-1951","29-AUG-1951","10","5630"
"2","15-AUG-1951","09-OCT-1951","14","5630"
"2","16-SEP-1951","03-NOV-1951","14","5630"
"2","21-OCT-1951","10-DEC-1951","18","5630"
"2","23-NOV-1951","13-JAN-1952","15","5630"
"2","02-JAN-1952","22-FEB-1952","16","5630"
"2","04-FEB-1952","20-MAR-1952","9","5630"
"2","07-MAR-1952","29-APR-1952","10","5630"
"2","07-APR-1952","22-MAY-1952","9","5630"
"2","08-MAY-1952","24-JUN-1952","12","5630"
"2","12-JUN-1952","29-JUL-1952","18","5630"
"2","18-JUL-1952","13-SEP-1952","18","5630"
"2","19-AUG-1952","08-OCT-1952","16","5630"
"2","20-SEP-1952","02-NOV-1952","14","5630"
"2","23-OCT-1952","06-DEC-1952","16","5630"
"2","23-NOV-1952","15-JAN-1953","15","5630"
"2","27-DEC-1952","16-FEB-1953","14","5630"
"2","30-JAN-1953","27-MAR-1953","10","5630"
"2","03-MAR-1953","23-APR-1953","14","5630"
"2","03-APR-1953","18-MAY-1953","8","5630"
"2","06-MAY-1953","04-JUL-1953","17","5630"
"2","08-JUN-1953","28-JUL-1953","15","5630"
"2","09-JUL-1953","28-AUG-1953","18","5630"
"2","10-AUG-1953","04-OCT-1953","19","5630"
"2","11-SEP-1953","27-OCT-1953","16","5630"
"2","12-OCT-1953","18-NOV-1953","12","5630"
"2","14-NOV-1953","05-JAN-1954","19","5630"
"2","17-DEC-1953","07-FEB-1954","12","5630"
"2","18-JAN-1954","16-MAR-1954","21","5630"
"2","22-FEB-1954","23-APR-1954","14","5630"
"2","25-MAR-1954","22-MAY-1954","16","5630"
"2","26-APR-1954","20-JUN-1954","15","5630"
"2","29-MAY-1954","23-JUL-1954","14","5630"
"2","30-JUN-1954","13-AUG-1954","8","5630"
"2","31-JUL-1954","19-SEP-1954","11","5630"
"2","03-SEP-1954","23-OCT-1954","10","5630"
"2","04-OCT-1954","25-NOV-1954","19","5630"
"2","08-NOV-1954","07-JAN-1955","12","5630"
"2","09-DEC-1954","21-JAN-1955","11","5630"
"2","09-JAN-1955","05-MAR-1955","15","5630"
"2","10-FEB-1955","27-MAR-1955","8","5630"
"2","14-MAR-1955","09-MAY-1955","13","5630"
"2","15-APR-1955","29-MAY-1955","11","5630"
"2","18-MAY-1955","10-JUL-1955","15","5630"
"2","21-JUN-1955","09-AUG-1955","9","5630"
"2","23-JUL-1955","11-SEP-1955","12","5630"
"2","27-AUG-1955","21-OCT-1955","16","5630"
"2","27-SEP-1955","14-NOV-1955","14","5630"
"2","29-OCT-1955","09-DEC-1955","18","5630"
"2","03-DEC-1955","23-JAN-1956","8","5630"
"2","04-JAN-1956","17-FEB-1956","13","5630"
"2","04-FEB-1956","26-MAR-1956","19","5630"
"2","06-MAR-1956","21-APR-1956","15","5630"
"2","16-APR-1956","06-JUN-1956","13","5630"
"2","18-MAY-1956","12-JUL-1956","14","5630"
"2","21-JUN-1956","08-AUG-1956","7","5630"
"2","23-JUL-1956","09-SEP-1956","18","5630"
"2","25-AUG-1956","19-OCT-1956","13","5630"
"2","27-SEP-1956","21-NOV-1956","14","5630"
"2","31-OCT-1956","13-DEC-1956","10","5630"
"2","05-DEC-1956","17-JAN-1957","19","5630"
"2","08-JAN-1957","01-MAR-1957","13","5630"
"2","08-FEB-1957","05-APR-1957","18","5630"
"2","13-MAR-1957","29-APR-1957","8","5630"
"2","14-APR-1957","30-MAY-1957","10","5630"
"2","15-MAY-1957","13-JUL-1957","18","5630"
"2","19-JUN-1957","12-AUG-1957","14","5630"
"2","20-JUL-1957","05-SEP-1957","19","5630"
"2","26-AUG-1957","19-OCT-1957","15","5630"
"2","28-SEP-1957","23-NOV-1957","11","5630"
"2","30-OCT-1957","18-DEC-1957","16","5630"
"2","01-DEC-1957","24-JAN-1958","12","5630"
"2","01-JAN-1958","26-FEB-1958","17","5630"
"2","09-FEB-1958","09-APR-1958","17","5630"
"2","14-MAR-1958","09-MAY-1958","15","5630"
"2","18-APR-1958","06-JUN-1958","15","5630"
"2","23-MAY-1958","18-JUL-1958","13","5630"
"2","25-JUN-1958","08-AUG-1958","15","5630"
"2","30-JUL-1958","13-SEP-1958","14","5630"
"2","03-SEP-1958","20-OCT-1958","11","5630"
"2","06-OCT-1958","30-NOV-1958","16","5630"
"2","07-NOV-1958","30-DEC-1958","11","5630"
"2","09-DEC-1958","04-FEB-1959","16","5630"
"2","10-JAN-1959","09-MAR-1959","20","5630"
"2","12-FEB-1959","29-MAR-1959","13","5630"
"2","15-MAR-1959","28-APR-1959","13","5630"
"2","17-APR-1959","11-JUN-1959","21","5630"
"2","22-MAY-1959","07-JUL-1959","11","5630"
"2","29-JUN-1959","27-AUG-1959","13","5630"
"2","02-AUG-1959","24-SEP-1959","16","5630"
"2","04-SEP-1959","12-OCT-1959","14","5630"
"2","10-OCT-1959","02-DEC-1959","14","5630"
"2","11-NOV-1959","06-JAN-1960","10","5630"
"2","14-DEC-1959","28-JAN-1960","12","5630"
"2","16-JAN-1960","05-MAR-1960","11","5630"
"2","16-FEB-1960","14-APR-1960","12","5630"
"2","20-MAR-1960","15-MAY-1960","11","5630"
"2","20-APR-1960","10-JUN-1960","17","5630"
"2","21-MAY-1960","07-JUL-1960","15","5630"
"2","23-JUN-1960","16-AUG-1960","11","5630"
"2","24-JUL-1960","11-SEP-1960","13","5630"
"2","24-AUG-1960","13-OCT-1960","7","5630"
"2","25-SEP-1960","21-NOV-1960","16","5630"
"2","27-OCT-1960","21-DEC-1960","16","5630"
"2","01-DEC-1960","29-JAN-1961","14","5630"
"2","03-JAN-1961","18-FEB-1961","12","5630"
"2","03-FEB-1961","24-MAR-1961","14","5630"
"2","10-MAR-1961","07-MAY-1961","13","5630"
"2","13-APR-1961","02-JUN-1961","12","5630"
"2","17-MAY-1961","11-JUL-1961","14","5630"
"2","20-JUN-1961","17-AUG-1961","12","5630"
"2","21-JUL-1961","15-SEP-1961","18","5630"
"2","21-AUG-1961","12-OCT-1961","17","5630"
"2","23-SEP-1961","11-NOV-1961","18","5630"
"2","27-OCT-1961","06-DEC-1961","9","5630"
"2","01-DEC-1961","18-JAN-1962","12","5630"
"2","02-JAN-1962","16-FEB-1962","13","5630"
"2","02-FEB-1962","23-MAR-1962","14","5630"
"2","05-MAR-1962","19-APR-1962","13","5630"
"2","06-APR-1962","30-MAY-1962","23","5630"
"2","07-MAY-1962","03-JUL-1962","14","5630"
"2","07-JUN-1962","20-JUL-1962","16","5630"
"2","09-JUL-1962","28-AUG-1962","16","5630"
"2","09-AUG-1962","24-SEP-1962","9","5630"
"2","10-SEP-1962","29-OCT-1962","15","5630"
"2","11-OCT-1962","30-NOV-1962","12","5630"
"2","12-NOV-1962","03-JAN-1963","12","5630"
"2","13-DEC-1962","28-JAN-1963","12","5630"
"2","15-JAN-1963","06-MAR-1963","15","5630"
"2","22-FEB-1963","16-APR-1963","17","5630"
"2","28-MAR-1963","14-MAY-1963","14","5630"
"2","29-APR-1963","14-JUN-1963","25","5630"
"2","31-MAY-1963","19-JUL-1963","18","5630"
"2","02-JUL-1963","20-AUG-1963","9","5630"
"2","02-AUG-1963","25-SEP-1963","13","5630"
"2","08-SEP-1963","21-OCT-1963","12","5630"
"2","09-OCT-1963","01-DEC-1963","15","5630"
"2","09-NOV-1963","27-DEC-1963","13","5630"
"2","14-DEC-1963","03-FEB-1964","11","5630"
"2","15-JAN-1964","09-MAR-1964","12","5630"
"2","16-FEB-1964","27-MAR-1964","13","5630"
"2","18-MAR-1964","10-MAY-1964","18","5630"
"2","18-APR-1964","30-MAY-1964","14","5630"
"2","19-MAY-1964","06-JUL-1964","14","5630"
"2","23-JUN-1964","13-AUG-1964","9","5630"
"2","31-JUL-1964","24-SEP-1964","9","5630"
"2","31-AUG-1964","25-OCT-1964","19","5630"
"2","03-OCT-1964","14-NOV-1964","13","5630"
"2","05-NOV-1964","22-DEC-1964","16","5630"
"2","12-DEC-1964","03-FEB-1965","13","5630"
"2","14-JAN-1965","28-FEB-1965","15","5630"
"2","15-FEB-1965","04-APR-1965","12","5630"
"2","18-MAR-1965","07-MAY-1965","9","5630"
"2","25-APR-1965","20-JUN-1965","18","5630"
"2","29-MAY-1965","21-JUL-1965","19","5630"
"2","30-JUN-1965","23-AUG-1965","13","5630"
"2","31-JUL-1965","09-SEP-1965","11","5630"
"2","01-SEP-1965","26-OCT-1965","14","5630"
"2","02-OCT-1965","21-NOV-1965","17","5630"
"2","04-NOV-1965","23-DEC-1965","23","5630"
"2","09-DEC-1965","20-JAN-1966","16","5630"
"2","09-JAN-1966","04-MAR-1966","17","5630"
"2","11-FEB-1966","03-APR-1966","15","5630"
"2","14-MAR-1966","04-MAY-1966","14","5630"
"2","15-APR-1966","27-MAY-1966","13","5630"
"2","18-MAY-1966","06-JUL-1966","13","5630"
"2","20-JUN-1966","14-AUG-1966","15","5630"
"2","27-JUL-1966","14-SEP-1966","13","5630"
"2","05-SEP-1966","15-OCT-1966","12","5630"
"2","09-OCT-1966","04-DEC-1966","23","5630"
"2","11-NOV-1966","26-DEC-1966","16","5630"
"2","20-DEC-1966","06-FEB-1967","16","5630"
"2","21-JAN-1967","17-MAR-1967","12","5630"
"2","24-FEB-1967","13-APR-1967","12","5630"
"2","31-MAR-1967","27-MAY-1967","17","5630"
"2","01-MAY-1967","20-JUN-1967","14","5630"
"2","02-JUN-1967","31-JUL-1967","11","5630"
"2","03-JUL-1967","19-AUG-1967","21","5630"
"2","04-AUG-1967","29-SEP-1967","15","5630"
"2","09-SEP-1967","31-OCT-1967","9","5630"
"2","10-OCT-1967","01-DEC-1967","13","5630"
"2","12-NOV-1967","10-JAN-1968","14","5630"
"2","16-DEC-1967","12-FEB-1968","18","5630"
"2","17-JAN-1968","08-MAR-1968","15","5630"
"2","23-FEB-1968","15-APR-1968","12","5630"
"2","30-MAR-1968","24-MAY-1968","8","5630"
"2","05-MAY-1968","22-JUN-1968","18","5630"
"2","08-JUN-1968","04-AUG-1968","12","5630"
"2","14-JUL-1968","03-SEP-1968","17","5630"
"2","14-AUG-1968","04-OCT-1968","12","5630"
"2","14-SEP-1968","08-NOV-1968","10","5630"
"2","18-OCT-1968","08-DEC-1968","11","5630"
"2","18-NOV-1968","11-JAN-1969","18","5630"
"2","19-DEC-1968","09-FEB-1969","16","5630"
"2","19-JAN-1969","07-MAR-1969","11","5630"
"2","25-FEB-1969","10-APR-1969","12","5630"
"2","01-APR-1969","29-MAY-1969","15","5630"
"2","02-MAY-1969","22-JUN-1969","11","5630"
"2","02-JUN-1969","24-JUL-1969","11","5630"
"2","06-JUL-1969","29-AUG-1969","13","5630"
"2","06-AUG-1969","12-SEP-1969","7","5630"
"2","06-SEP-1969","23-OCT-1969","11","5630"
"2","13-OCT-1969","27-NOV-1969","10","5630"
"2","20-NOV-1969","08-JAN-1970","11","5630"
"2","22-DEC-1969","09-FEB-1970","18","5630"
"2","25-JAN-1970","17-MAR-1970","14","5630"
"2","26-FEB-1970","17-APR-1970","16","5630"
"2","01-APR-1970","17-MAY-1970","17","5630"
"2","02-MAY-1970","20-JUN-1970","12","5630"
"2","05-JUN-1970","17-JUL-1970","13","5630"
"2","08-JUL-1970","04-SEP-1970","10","5630"
"2","08-AUG-1970","06-OCT-1970","23","5630"
"2","11-SEP-1970","04-NOV-1970","12","5630"
"2","13-OCT-1970","27-NOV-1970","11","5630"
"2","15-NOV-1970","07-JAN-1971","16","5630"
"2","21-DEC-1970","17-FEB-1971","17","5630"
"2","22-JAN-1971","17-MAR-1971","22","5630"
"2","23-FEB-1971","06-APR-1971","11","5630"
"2","29-MAR-1971","28-MAY-1971","18","5630"
"2","30-APR-1971","17-JUN-1971","19","5630"
"2","04-JUN-1971","25-JUL-1971","13","5630"
"2","06-JUL-1971","31-AUG-1971","14","5630"
"2","06-AUG-1971","25-SEP-1971","12","5630"
"2","07-SEP-1971","26-OCT-1971","11","5630"
"2","08-OCT-1971","27-NOV-1971","14","5630"
"2","13-NOV-1971","31-DEC-1971","15","5630"
"2","17-DEC-1971","26-JAN-1972","11","5630"
"2","18-JAN-1972","07-MAR-1972","16","5630"
"2","18-FEB-1972","05-APR-1972","8","5630"
"2","20-MAR-1972","18-MAY-1972","7","5630"
"2","26-APR-1972","21-JUN-1972","16","5630"
"2","28-MAY-1972","06-JUL-1972","8","5630"
"2","04-JUL-1972","29-AUG-1972","13","5630"
"2","07-AUG-1972","02-OCT-1972","15","5630"
"2","09-SEP-1972","08-NOV-1972","8","5630"
"2","10-OCT-1972","02-DEC-1972","14","5630"
"2","11-NOV-1972","26-DEC-1972","11","5630"
"2","13-DEC-1972","26-JAN-1973","16","5630"
"2","13-JAN-1973","02-MAR-1973","10","5630"
"2","15-FEB-1973","05-APR-1973","20","5630"
"2","21-MAR-1973","30-APR-1973","10","5630"
"2","30-APR-1973","19-JUN-1973","22","5630"
"2","31-MAY-1973","23-JUL-1973","18","5630"
"2","03-JUL-1973","27-AUG-1973","17","5630"
"2","09-AUG-1973","28-SEP-1973","8","5630"
"2","10-SEP-1973","04-NOV-1973","11","5630"
"2","12-OCT-1973","05-DEC-1973","11","5630"
"2","12-NOV-1973","02-JAN-1974","12","5630"
"2","17-DEC-1973","30-JAN-1974","13","5630"
"2","17-JAN-1974","09-MAR-1974","11","5630"
"2","17-FEB-1974","10-APR-1974","16","5630"
"2","26-MAR-1974","14-MAY-1974","13","5630"
"2","26-APR-1974","02-JUN-1974","10","5630"
"2","28-MAY-1974","14-JUL-1974","16","5630"
"2","28-JUN-1974","19-AUG-1974","14","5630"
"2","31-JUL-1974","20-SEP-1974","12","5630"
"2","31-AUG-1974","26-OCT-1974","8","5630"
"2","02-OCT-1974","21-NOV-1974","9","5630"
"2","04-NOV-1974","24-DEC-1974","14","5630"
"2","05-DEC-1974","19-JAN-1975","11","5630"
"2","05-JAN-1975","24-FEB-1975","10","5630"
"2","07-FEB-1975","06-APR-1975","11","5630"
"2","10-MAR-1975","30-APR-1975","10","5630"
"2","11-APR-1975","08-JUN-1975","22","5630"
"2","16-MAY-1975","02-JUL-1975","14","5630"
"2","20-JUN-1975","09-AUG-1975","8","5630"
"2","23-JUL-1975","06-SEP-1975","10","5630"
"2","24-AUG-1975","16-OCT-1975","10","5630"
"2","25-SEP-1975","21-NOV-1975","15","5630"
"2","26-OCT-1975","16-DEC-1975","9","5630"
"2","26-NOV-1975","22-JAN-1976","13","5630"
"2","29-DEC-1975","13-FEB-1976","13","5630"
"2","01-FEB-1976","21-MAR-1976","15","5630"
"2","03-MAR-1976","18-APR-1976","16","5630"
"2","05-APR-1976","01-JUN-1976","12","5630"
"2","08-MAY-1976","23-JUN-1976","11","5630"
"2","17-JUN-1976","05-AUG-1976","12","5630"
"2","18-JUL-1976","12-SEP-1976","12","5630"
"2","19-AUG-1976","02-OCT-1976","12","5630"
"2","20-SEP-1976","01-NOV-1976","11","5630"
"2","30-OCT-1976","28-DEC-1976","11","5630"
"2","01-DEC-1976","19-JAN-1977","18","5630"
"2","01-JAN-1977","24-FEB-1977","13","5630"
"2","02-FEB-1977","31-MAR-1977","20","5630"
"2","08-MAR-1977","02-MAY-1977","20","5630"
"2","09-APR-1977","04-JUN-1977","13","5630"
"2","10-MAY-1977","25-JUN-1977","13","5630"
"2","14-JUN-1977","17-JUL-1977","9","5630"
"2","16-JUL-1977","10-SEP-1977","12","5630"
"2","18-AUG-1977","28-SEP-1977","6","5630"
"2","18-SEP-1977","05-NOV-1977","5","5630"
"2","19-OCT-1977","15-DEC-1977","16","5630"
"2","19-NOV-1977","08-JAN-1978","12","5630"
"2","20-DEC-1977","05-FEB-1978","9","5630"
"2","20-JAN-1978","07-MAR-1978","9","5630"
"2","21-FEB-1978","13-APR-1978","24","5630"
"2","25-MAR-1978","07-MAY-1978","10","5630"
"2","28-APR-1978","21-JUN-1978","15","5630"
"2","31-MAY-1978","27-JUL-1978","7","5630"
"2","03-JUL-1978","23-AUG-1978","16","5630"
"2","03-AUG-1978","29-SEP-1978","15","5630"
"2","04-SEP-1978","28-OCT-1978","11","5630"
"2","05-OCT-1978","21-NOV-1978","7","5630"
"2","06-NOV-1978","29-DEC-1978","17","5630"
"2","12-DEC-1978","04-FEB-1979","16","5630"
"2","20-JAN-1979","18-MAR-1979","18","5630"
"2","23-FEB-1979","22-APR-1979","16","5630"
"2","05-APR-1979","25-MAY-1979","11","5630"
"2","06-MAY-1979","27-JUN-1979","9","5630"
"2","06-JUN-1979","25-JUL-1979","17","5630"
"2","09-JUL-1979","30-AUG-1979","18","5630"
"2","09-AUG-1979","29-SEP-1979","15","5630"
"2","11-SEP-1979","08-NOV-1979","14","5630"
"2","12-OCT-1979","07-DEC-1979","16","5630"
"2","12-NOV-1979","16-DEC-1979","12","5630"
"2","14-DEC-1979","06-FEB-1980","16","5630"
"2","14-JAN-1980","04-MAR-1980","13","5630"
"2","16-FEB-1980","05-APR-1980","11","5630"
"2","18-MAR-1980","06-MAY-1980","12","5630"
"2","19-APR-1980","16-JUN-1980","15","5630"
"2","24-MAY-1980","14-JUL-1980","21","5630"
"2","25-JUN-1980","14-AUG-1980","13","5630"
"2","27-JUL-1980","20-SEP-1980","14","5630"
"2","29-AUG-1980","20-OCT-1980","11","5630"
"2","29-SEP-1980","20-NOV-1980","11","5630"
"2","05-NOV-1980","31-DEC-1980","12","5630"
"2","07-DEC-1980","24-JAN-1981","18","5630"
"2","08-JAN-1981","26-FEB-1981","12","5630"
"2","09-FEB-1981","04-APR-1981","14","5630"
"2","12-MAR-1981","10-MAY-1981","13","5630"
"2","12-APR-1981","03-JUN-1981","17","5630"
"2","13-MAY-1981","30-JUN-1981","9","5630"
"2","14-JUN-1981","09-AUG-1981","17","5630"
"2","16-JUL-1981","04-SEP-1981","15","5630"
"2","16-AUG-1981","05-OCT-1981","16","5630"
"2","17-SEP-1981","02-NOV-1981","9","5630"
"2","18-OCT-1981","17-DEC-1981","14","5630"
"2","18-NOV-1981","06-JAN-1982","11","5630"
"2","20-DEC-1981","08-FEB-1982","16","5630"
"2","20-JAN-1982","18-MAR-1982","13","5630"
"2","25-FEB-1982","19-APR-1982","11","5630"
"2","03-APR-1982","24-MAY-1982","20","5630"
"2","04-MAY-1982","02-JUL-1982","17","5630"
"2","04-JUN-1982","15-JUL-1982","12","5630"
"2","06-JUL-1982","19-AUG-1982","9","5630"
"2","07-AUG-1982","21-SEP-1982","17","5630"
"2","11-SEP-1982","30-OCT-1982","19","5630"
"2","14-OCT-1982","07-DEC-1982","14","5630"
"2","16-NOV-1982","05-JAN-1983","13","5630"
"2","19-DEC-1982","08-FEB-1983","19","5630"
"2","19-JAN-1983","09-MAR-1983","16","5630"
"2","21-FEB-1983","13-APR-1983","16","5630"
"2","24-MAR-1983","13-MAY-1983","7","5630"
"2","28-APR-1983","09-JUN-1983","9","5630"
"2","29-MAY-1983","15-JUL-1983","13","5630"
"2","04-JUL-1983","15-AUG-1983","12","5630"
"2","06-AUG-1983","26-SEP-1983","11","5630"
"2","06-SEP-1983","27-OCT-1983","12","5630"
"2","07-OCT-1983","27-NOV-1983","12","5630"
"2","08-NOV-1983","21-DEC-1983","11","5630"
"2","09-DEC-1983","04-FEB-1984","16","5630"
"2","10-JAN-1984","01-MAR-1984","19","5630"
"2","10-FEB-1984","07-APR-1984","13","5630"
"2","18-MAR-1984","22-APR-1984","14","5630"
"2","19-APR-1984","10-JUN-1984","21","5630"
"2","26-MAY-1984","14-JUL-1984","14","5630"
"2","26-JUN-1984","22-AUG-1984","19","5630"
"2","02-AUG-1984","15-SEP-1984","15","5630"
"2","05-SEP-1984","01-NOV-1984","11","5630"
"2","12-OCT-1984","02-DEC-1984","15","5630"
"2","16-NOV-1984","09-JAN-1985","17","5630"
"2","19-DEC-1984","11-FEB-1985","15","5630"
"2","22-JAN-1985","19-MAR-1985","11","5630"
"2","02-MAR-1985","26-APR-1985","15","5630"
"2","04-APR-1985","15-MAY-1985","12","5630"
"2","07-MAY-1985","25-JUN-1985","10","5630"
"2","08-JUN-1985","20-JUL-1985","13","5630"
"2","09-JUL-1985","27-AUG-1985","13","5630"
"2","10-AUG-1985","01-OCT-1985","9","5630"
"2","13-SEP-1985","29-OCT-1985","13","5630"
"2","15-OCT-1985","04-DEC-1985","18","5630"
"2","15-NOV-1985","12-JAN-1986","17","5630"
"2","21-DEC-1985","10-FEB-1986","17","5630"
"2","22-JAN-1986","11-MAR-1986","13","5630"
"2","24-FEB-1986","19-APR-1986","14","5630"
"2","04-APR-1986","24-MAY-1986","16","5630"
"2","06-MAY-1986","15-JUN-1986","10","5630"
"2","06-JUN-1986","05-AUG-1986","19","5630"
"2","11-JUL-1986","29-AUG-1986","11","5630"
"2","17-AUG-1986","07-OCT-1986","11","5630"
"2","17-SEP-1986","09-NOV-1986","12","5630"
"2","19-OCT-1986","08-DEC-1986","10","5630"
"2","19-NOV-1986","26-DEC-1986","14","5630"
"2","21-DEC-1986","11-FEB-1987","10","5630"
"2","26-JAN-1987","23-MAR-1987","13","5630"
"2","26-FEB-1987","11-APR-1987","16","5630"
"2","06-APR-1987","27-MAY-1987","10","5630"
"2","09-MAY-1987","25-JUN-1987","15","5630"
"2","11-JUN-1987","29-JUL-1987","8","5630"
"2","15-JUL-1987","02-SEP-1987","19","5630"
"2","15-AUG-1987","28-SEP-1987","15","5630"
"2","16-SEP-1987","06-NOV-1987","13","5630"
"2","17-OCT-1987","02-DEC-1987","11","5630"
